,zpid,price_str,price,zestimate,rent_zestimate,tax_assesed_value,beds,baths,sqft,lot_sqft,lot_acres,lat,lng,zip_code,city,state,address,status_type,status_text,home_type,is_preforeclosure,is_zillow_owned,days_on_zillow,link,miles_from_work,miles_from_work_class,price_per_square_foot,price_per_lot_size,lot_size_per_square_foot,beds_per_square_foot,baths_per_square_foot,beds_and_baths_per_square_foot,lot_sqft_vs_house_sqft,zestimate_vs_price,reveal_factor,good_deal_factor,location_factor,green_space_factor,interior_space_factor,space_cost_factor,reveal_factor_class
4295,13272485,"$480,000",480000.0,474947.0,2570.0,338500.0,4.0,2.0,1646.0,5000.0,0.1147842056932966,39.78103,-104.81126,80239,Denver,CO,4936 Fraser Way Denver CO 80239,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/4936-Fraser-Way-Denver-CO-80239/13272485_zpid/,23.268560900452265,Worst,291.6160388821385,96.0,3354.0,411.5,823.0,274.3333333333333,3.0376670716889427,-5053.0,,,,,,,
4296,61207018,"$360,000",360000.0,354857.0,1900.0,269100.0,2.0,2.0,1167.0,,,39.718422,-104.82342,80011,Aurora,CO,14251 E 1st Dr UNIT 308 Aurora CO 80011,FOR_SALE,Condo for sale,CONDO,False,False,-1,https://zillow.com/homedetails/14251-E-1st-Dr-UNIT-308-Aurora-CO-80011/61207018_zpid/,24.767344934185765,Worst,,,,,,,,-5143.0,,,,,,,
4297,247393312,"$535,000",535000.0,517362.0,2601.0,403700.0,4.0,3.0,2816.0,3200.0,0.07346189164370982,39.77998,-104.805534,80239,Denver,CO,15731 E Bolling Dr Denver CO 80239,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/15731-E-Bolling-Dr-Denver-CO-80239/247393312_zpid/,23.57632711434761,Worst,189.98579545454547,167.1875,384.0,704.0,938.6666666666666,402.2857142857143,1.1363636363636365,-17638.0,,,,,,,
4298,13020885,"$410,000",410000.0,405637.0,1981.0,324095.0,2.0,1.0,1061.0,6350.0,0.14577594123048668,39.749138,-104.86376,80010,Aurora,CO,2073 Ironton St Aurora CO 80010,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/2073-Ironton-St-Aurora-CO-80010/13020885_zpid/,21.818253851284755,Worst,386.42789820923656,64.56692913385827,5289.0,530.5,1061.0,353.6666666666667,5.984919886899152,-4363.0,,,,,,,
4299,13062306,"$600,000",600000.0,598800.0,2542.0,321900.0,4.0,2.0,1713.0,9496.0,0.21799816345270892,39.726,-104.814,80011,Aurora,CO,606 Elkhart St Aurora CO 80011,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/606-Elkhart-St-Aurora-CO-80011/13062306_zpid/,24.907684059023005,Worst,350.2626970227671,63.184498736310026,7783.0,428.25,856.5,285.5,5.5434909515469935,-1200.0,,,,,,,
4300,2062651422,"$874,000",874000.0,,,,8.0,3.0,2670.0,6650.0,0.1526629935720845,39.73645,-104.89757,80220,Denver,CO,1441 1447 N Spruce St Denver CO 80220,FOR_SALE,Multi-family home for sale,MULTI_FAMILY,False,False,-1,https://zillow.com/homedetails/1441-1447-N-Spruce-St-Denver-CO-80220/2062651422_zpid/,20.821315644833472,Worst,327.34082397003743,131.42857142857142,3980.0,333.75,890.0,242.72727272727272,2.4906367041198503,,,,,,,,
4301,102995553,"$340,000",340000.0,,,115500.0,,,,8255.0,0.1895087235996327,39.744884,-104.87845,80010,Aurora,CO,1758 Chester St Aurora CO 80010,FOR_SALE,Lot / Land for sale,LOT,False,False,-1,https://zillow.com/homedetails/1758-Chester-St-Aurora-CO-80010/102995553_zpid/,21.319784483084895,Worst,,,,,,,,,,,,,,,
4302,13285094,"$810,000",810000.0,793300.0,2999.0,561000.0,3.0,2.0,1824.0,4690.0,0.10766758494031221,39.750908,-104.92251,80207,Denver,CO,2289 N Holly St Denver CO 80207,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/2289-N-Holly-St-Denver-CO-80207/13285094_zpid/,19.162055569469814,Worst,444.07894736842104,172.70788912579957,2866.0,608.0,912.0,364.8,2.571271929824561,-16700.0,,,,,,,
4303,13289793,"$649,000",649000.0,636000.0,3099.0,459400.0,4.0,2.0,2118.0,5050.0,0.11593204775022957,39.743084,-104.89909,80220,Denver,CO,1661 Syracuse St Denver CO 80220,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/1661-Syracuse-St-Denver-CO-80220/13289793_zpid/,20.486764711397804,Worst,306.4211520302172,128.5148514851485,2932.0,529.5,1059.0,353.0,2.384324834749764,-13000.0,,,,,,,
4304,13038391,"$950,000",950000.0,928531.0,4315.0,570000.0,2.0,1.0,2450.0,8712.0,0.2,39.720085,-104.86264,80010,Aurora,CO,333 Kenton St Aurora CO 80010,FOR_SALE,Multi-family home for sale,MULTI_FAMILY,False,False,-1,https://zillow.com/homedetails/333-Kenton-St-Aurora-CO-80010/13038391_zpid/,22.987021061417533,Worst,387.7551020408163,109.04499540863178,6262.0,1225.0,2450.0,816.6666666666666,3.555918367346939,-21469.0,,,,,,,
4305,2063092382,"$114,000",114000.0,,,,,,,3300.0,0.07575757575757576,39.736076,-104.88322,80010,Aurora,CO,LOT 7 Akron St Aurora CO 80010,FOR_SALE,Lot / Land for sale,LOT,False,False,-1,https://zillow.com/homedetails/LOT-7-Akron-St-Aurora-CO-80010/2063092382_zpid/,21.454568342572216,Worst,,,,,,,,,,,,,,,
4306,2063092375,"$114,000",114000.0,,,,,,,3300.0,0.07575757575757576,39.736027,-104.88317,80010,Aurora,CO,LOT 6 Akron St Aurora CO 80010,FOR_SALE,Lot / Land for sale,LOT,False,False,-1,https://zillow.com/homedetails/LOT-6-Akron-St-Aurora-CO-80010/2063092375_zpid/,21.458692236311634,Worst,,,,,,,,,,,,,,,
4307,2063216287,"$625,000",625000.0,,,,3.0,3.0,2433.0,,,39.754925,-104.866516,80238,Denver,CO,6125 N Hanover St Denver CO 80238,FOR_SALE,Multi-family home for sale,MULTI_FAMILY,False,False,-1,https://zillow.com/homedetails/6125-N-Hanover-St-Denver-CO-80238/2063216287_zpid/,21.484857020897348,Worst,,,,,,,,,,,,,,,
4308,13034905,"$418,000",418000.0,418700.0,2149.0,264100.0,3.0,1.0,1032.0,6186.0,0.14201101928374657,39.727184,-104.85756,80010,Aurora,CO,750 Macon St Aurora CO 80010,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/750-Macon-St-Aurora-CO-80010/13034905_zpid/,22.924276865629544,Worst,405.0387596899225,67.57193663110249,5154.0,344.0,1032.0,258.0,5.994186046511628,700.0,,,,,,,
4309,2063317513,"$177,000",177000.0,,,,,,,9910.0,0.22750229568411387,39.747345,-104.812454,80011,Aurora,CO,1997 Fraser Ct LOT 3 Aurora CO 80011,FOR_SALE,Lot / Land for sale,LOT,False,False,-1,https://zillow.com/homedetails/1997-Fraser-Ct-LOT-3-Aurora-CO-80011/2063317513_zpid/,24.23670894904345,Worst,,,,,,,,,,,,,,,
4310,13033180,"$529,000",529000.0,554700.0,2449.0,335300.0,4.0,2.0,1621.0,8712.0,0.2,39.72727,-104.83766,80011,Aurora,CO,741 Scranton Ct Aurora CO 80011,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/741-Scranton-Ct-Aurora-CO-80011/13033180_zpid/,23.799297984319836,Worst,326.34176434299815,60.7208448117539,7091.0,405.25,810.5,270.1666666666667,5.3744602097470695,25700.0,,,,,,,
4311,13273613,"$436,000",436000.0,430715.0,2394.0,332400.0,3.0,2.0,1320.0,6800.0,0.1561065197428834,39.773907,-104.815285,80239,Denver,CO,15086 E 43rd Ave Denver CO 80239,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/15086-E-43rd-Ave-Denver-CO-80239/13273613_zpid/,23.275453269008803,Worst,330.3030303030303,64.11764705882354,5480.0,440.0,660.0,264.0,5.151515151515151,-5285.0,,,,,,,
4312,2064095878,"$299,000",299000.0,,,,,,,6750.0,0.15495867768595042,39.74114,-104.878426,80010,Aurora,CO,1548 Chester St Aurora CO 80010,FOR_SALE,Lot / Land for sale,LOT,False,False,-1,https://zillow.com/homedetails/1548-Chester-St-Aurora-CO-80010/2064095878_zpid/,21.464857560416263,Worst,,,,,,,,,,,,,,,
4313,13290480,"$299,000",299000.0,,,140500.0,,,,6250.0,0.14348025711662074,39.741135,-104.89066,80220,Denver,CO,1551 N Verbena St Denver CO 80220,FOR_SALE,Lot / Land for sale,LOT,False,False,-1,https://zillow.com/homedetails/1551-N-Verbena-St-Denver-CO-80220/13290480_zpid/,20.93008194816342,Worst,,,,,,,,,,,,,,,
4314,103004437,"$324,900",324900.0,,,115500.0,,,,6350.0,0.14577594123048668,39.74364,-104.882576,80010,Aurora,CO,1695 Alton St Aurora CO 80010,FOR_SALE,Lot / Land for sale,LOT,False,False,-1,https://zillow.com/homedetails/1695-Alton-St-Aurora-CO-80010/103004437_zpid/,21.185449578094314,Worst,,,,,,,,,,,,,,,
4315,13034948,"$355,500",355500.0,351505.0,1606.0,253500.0,2.0,1.0,744.0,6708.0,0.15399449035812673,39.72594,-104.85714,80010,Aurora,CO,11498 E 7th Ave Aurora CO 80010,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/11498-E-7th-Ave-Aurora-CO-80010/13034948_zpid/,22.99149808793614,Worst,477.8225806451613,52.99642218246869,5964.0,372.0,744.0,248.0,9.016129032258064,-3995.0,,,,,,,
4316,2065581251,"$300,000",300000.0,,,,,,,8443.0,0.19382460973370064,39.741158,-104.85445,80010,Aurora,CO,1555 Moline St Aurora CO 80010,FOR_SALE,Lot / Land for sale,LOT,False,False,-1,https://zillow.com/homedetails/1555-Moline-St-Aurora-CO-80010/2065581251_zpid/,22.53003771220946,Worst,,,,,,,,,,,,,,,
4317,2065627361,"$614,900",614900.0,,,,2.0,3.0,1786.0,,,39.747673,-104.89346,80238,Denver,CO,3550 N Uinta St 2 Denver CO 80238,FOR_SALE,Townhouse for sale,TOWNHOUSE,False,False,-1,https://zillow.com/homedetails/3550-N-Uinta-St-2-Denver-CO-80238/2065627361_zpid/,20.55056798525193,Worst,,,,,,,,,,,,,,,
4318,299933333,"$650,000",650000.0,,,212170.0,4.0,2.0,2052.0,372873.60000000003,8.56,40.26259,-104.576096,80645,La Salle,CO,25385 County Road 38 La Salle CO 80645,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/25385-County-Road-38-La-Salle-CO-80645/299933333_zpid/,41.391554948326316,Worst,316.76413255360626,1.743218077117822,370821.60000000003,513.0,1026.0,342.0,181.7122807017544,,,,,,,,
4319,187483612,"$850,000",850000.0,818975.0,1510.0,30.0,3.0,3.0,4512.0,178160.4,4.09,39.966843,-104.6226,80603,Brighton,CO,15006 1 2 Overton St Brighton CO 80603,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/15006-1-2-Overton-St-Brighton-CO-80603/187483612_zpid/,31.521462982090853,Worst,188.38652482269504,4.7709816547336,173648.4,1504.0,1504.0,752.0,39.48590425531915,-31025.0,,,,,,,
4320,252338657,"$749,000",749000.0,,,494162.0,5.0,4.0,3053.0,111077.99999999999,2.55,40.23687,-104.67976,80651,Platteville,CO,16485 Burghley Ct Platteville CO 80651,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/16485-Burghley-Ct-Platteville-CO-80651/252338657_zpid/,35.94392520546234,Worst,245.33245987553227,6.743009416806209,108024.99999999999,610.6,763.25,339.22222222222223,36.38322961021945,,,,,,,,
4321,2081565644,"$978,500",978500.0,,,,,,,1525035.5999999999,35.01,39.95026,-104.65215,80603,Brighton,CO,14041 Hayesmount Rd Brighton CO 80603,FOR_SALE,Lot / Land for sale,LOT,False,False,-1,https://zillow.com/homedetails/14041-Hayesmount-Rd-Brighton-CO-80603/2081565644_zpid/,29.854833118019332,Worst,,,,,,,,,,,,,,,
4322,250246078,"$825,000",825000.0,815571.0,2383.0,538114.0,5.0,4.0,4162.0,123710.4,2.84,40.24436,-104.67458,80651,Platteville,CO,16486 Stoneleigh Rd S Platteville CO 80651,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/16486-Stoneleigh-Rd-S-Platteville-CO-80651/250246078_zpid/,36.47886794058287,Worst,198.22200864968764,6.66880068288519,119548.4,832.4,1040.5,462.44444444444446,29.72378664103796,-9429.0,,,,,,,
4323,58517067,"$400,000",400000.0,396720.0,1649.0,258678.0,3.0,1.0,1320.0,9147.6,0.21000000000000002,40.070847,-104.64136,80642,Hudson,CO,406 Ash St Hudson CO 80642,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/406-Ash-St-Hudson-CO-80642/58517067_zpid/,32.15848474807584,Worst,303.030303030303,43.72731645458918,7827.6,440.0,1320.0,330.0,6.930000000000001,-3280.0,,,,,,,
4324,2086050857,"$675,000",675000.0,,,,3.0,2.0,3978.0,84506.4,1.94,40.2463,-104.6734,80651,Platteville,CO,16470 Stoneleigh Rd S Platteville CO 80651,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/16470-Stoneleigh-Rd-S-Platteville-CO-80651/2086050857_zpid/,36.61099934087735,Worst,169.68325791855204,7.987560705461362,80528.4,1326.0,1989.0,795.6,21.24343891402715,,,,,,,,
4325,14085929,"$393,000",393000.0,388681.0,1249.0,262502.0,2.0,1.0,1890.0,11761.2,0.27,40.10606,-104.51812,80643,Keenesburg,CO,260 S Ash St Keenesburg CO 80643,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/260-S-Ash-St-Keenesburg-CO-80643/14085929_zpid/,39.11134844700031,Worst,207.93650793650792,33.4149576573819,9871.2,945.0,1890.0,630.0,6.222857142857143,-4319.0,,,,,,,
4326,333552696,"$895,000",895000.0,884771.0,1939.0,66000.0,5.0,3.0,4250.0,29620.799999999996,0.6799999999999999,40.115044,-104.52459,80643,Keenesburg,CO,335 N Cedar St Keenesburg CO 80643,FOR_SALE,New construction,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/335-N-Cedar-St-Keenesburg-CO-80643/333552696_zpid/,39.00272725855025,Worst,210.58823529411765,30.215254145735432,25370.799999999996,850.0,1416.6666666666667,531.25,6.969599999999999,-10229.0,,,,,,,
4327,58288542,"$898,000",898000.0,,,669687.0,3.0,3.0,4173.0,59110.92,1.357,39.998043,-104.63302,80603,Brighton,CO,16665 Kenuil St Brighton CO 80603,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/16665-Kenuil-St-Brighton-CO-80603/58288542_zpid/,31.289360316444718,Worst,215.19290678169182,15.191778439584429,54937.92,1391.0,1391.0,695.5,14.16508986340762,,,,,,,,
4328,103000356,"$679,000",679000.0,,,469881.0,3.0,2.0,1740.0,129808.8,2.98,39.948605,-104.58761,80642,Hudson,CO,34209 E 139th Ct Hudson CO 80642,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/34209-E-139th-Ct-Hudson-CO-80642/103000356_zpid/,33.25610117946584,Worst,390.2298850574713,5.230770178909288,128068.8,580.0,870.0,348.0,74.60275862068966,,,,,,,,
4329,14093873,"$349,500",349500.0,349501.0,1663.0,235486.0,3.0,2.0,1096.0,9375.0,0.21522038567493113,40.073414,-104.640816,80642,Hudson,CO,851 Main St Hudson CO 80642,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/851-Main-St-Hudson-CO-80642/14093873_zpid/,32.24489148642957,Worst,318.8868613138686,37.28,8279.0,365.3333333333333,548.0,219.2,8.553832116788321,1.0,,,,,,,
4330,333553141,"$895,000",895000.0,885200.0,2400.0,66000.0,5.0,3.0,4258.0,29620.799999999996,0.6799999999999999,40.11527,-104.52459,80643,Keenesburg,CO,339 N Cedar St Keenesburg CO 80643,FOR_SALE,New construction,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/339-N-Cedar-St-Keenesburg-CO-80643/333553141_zpid/,39.00820992767789,Worst,210.19257867543448,30.215254145735432,25362.799999999996,851.6,1419.3333333333333,532.25,6.956505401596993,-9800.0,,,,,,,
4331,2061008434,"$250,000",250000.0,,,,,,,204296.40000000002,4.69,40.002487,-104.471794,80643,Keenesburg,CO,County Road 63 A Keenesburg CO 80643,FOR_SALE,Lot / Land for sale,LOT,False,False,-1,https://zillow.com/homedetails/County-Road-63-A-Keenesburg-CO-80643/2061008434_zpid/,39.75832138400354,Worst,,,,,,,,,,,,,,,
4332,68570698,"$750,000",750000.0,749900.0,3743.0,565306.0,4.0,2.0,4168.0,130244.40000000001,2.99,39.966587,-104.54583,80643,Keenesburg,CO,37749 E 149th Pl Keenesburg CO 80643,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/37749-E-149th-Pl-Keenesburg-CO-80643/68570698_zpid/,35.5631357304841,Worst,179.94241842610364,5.758404967891133,126076.40000000001,1042.0,2084.0,694.6666666666666,31.24865642994242,-100.0,,,,,,,
4333,299920275,"$735,000",735000.0,726701.0,2937.0,543356.0,3.0,3.0,4059.0,24829.200000000004,0.5700000000000001,40.06371,-104.64708,80642,Hudson,CO,140 Buckboard Dr Hudson CO 80642,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/140-Buckboard-Dr-Hudson-CO-80642/299920275_zpid/,31.711543614801123,Worst,181.07908351810792,29.602242520902802,20770.200000000004,1353.0,1353.0,676.5,6.117073170731708,-8299.0,,,,,,,
4334,14094213,"$619,999",619999.0,615481.0,2512.0,451943.0,3.0,3.0,2252.0,103672.79999999999,2.38,40.066273,-104.632454,80642,Hudson,CO,308 Holly St Hudson CO 80642,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/308-Holly-St-Hudson-CO-80642/14094213_zpid/,32.500944029387554,Worst,275.31039076376555,5.980343928204891,101420.79999999999,750.6666666666666,750.6666666666666,375.3333333333333,46.035879218472466,-4518.0,,,,,,,
4335,147509988,"$1,200,000",1200000.0,1154042.0,3731.0,482195.0,5.0,3.0,3733.0,201247.2,4.62,40.123264,-104.59324,80643,Keenesburg,CO,24495 County Road 18 Keenesburg CO 80643,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/24495-County-Road-18-Keenesburg-CO-80643/147509988_zpid/,35.85174486330254,Worst,321.45727297080094,5.962815880171251,197514.2,746.6,1244.3333333333333,466.625,53.91031342084115,-45958.0,,,,,,,
4336,299923913,"$875,000",875000.0,868624.0,4081.0,338084.0,3.0,2.0,2100.0,435600.0,10.0,40.121468,-104.59306,80643,Keenesburg,CO,24471 County Road 18 Keenesburg CO 80643,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/24471-County-Road-18-Keenesburg-CO-80643/299923913_zpid/,35.81122669780419,Worst,416.6666666666667,2.0087235996326904,433500.0,700.0,1050.0,420.0,207.42857142857142,-6376.0,,,,,,,
4337,299932702,"$625,000",625000.0,619876.0,3544.0,453276.0,4.0,2.0,1944.0,289238.39999999997,6.64,40.059418,-104.48868,80643,Weld,CO,4024 County Road 61 Weld CO 80643,FOR_SALE,Home for sale,MANUFACTURED,False,False,-1,https://zillow.com/homedetails/4024-County-Road-61-Weld-CO-80643/299932702_zpid/,39.6622806073136,Worst,321.50205761316874,2.1608472457322403,287294.39999999997,486.0,972.0,324.0,148.78518518518516,-5124.0,,,,,,,
4338,14085971,"$459,000",459000.0,456373.0,1900.0,361327.0,4.0,3.0,2784.0,11449.0,0.2628328741965106,40.108196,-104.51401,80643,Keenesburg,CO,90 S Dickson St Keenesburg CO 80643,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/90-S-Dickson-St-Keenesburg-CO-80643/14085971_zpid/,39.36541995361022,Worst,164.8706896551724,40.09083762774041,8665.0,696.0,928.0,397.7142857142857,4.11242816091954,-2627.0,,,,,,,
4339,12938910,"$950,000",950000.0,,,579953.0,3.0,2.0,3930.0,408157.19999999995,9.37,39.96709,-104.611176,80603,Brighton,CO,14945 Umpire St Brighton CO 80603,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/14945-Umpire-St-Brighton-CO-80603/12938910_zpid/,32.124631607627364,Worst,241.73027989821884,2.3275345871639654,404227.19999999995,1310.0,1965.0,786.0,103.85679389312976,,,,,,,,
4340,68570761,"$825,000",825000.0,811395.0,3963.0,583216.0,4.0,4.0,4074.0,109335.59999999999,2.51,39.960716,-104.54479,80643,Keenesburg,CO,37820 E 147th Pl Keenesburg CO 80643,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/37820-E-147th-Pl-Keenesburg-CO-80643/68570761_zpid/,35.58108035521576,Worst,202.5036818851252,7.54557527465894,105261.59999999999,1018.5,1018.5,509.25,26.837407952871867,-13605.0,,,,,,,
4341,12939210,"$607,800",607800.0,604500.0,3051.0,495668.0,3.0,2.0,1856.0,104544.0,2.4,39.976723,-104.64419,80603,Brighton,CO,15459 Great Rock Rd Brighton CO 80603,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/15459-Great-Rock-Rd-Brighton-CO-80603/12939210_zpid/,30.471484260294023,Worst,327.4784482758621,5.813820018365473,102688.0,618.6666666666666,928.0,371.2,56.327586206896555,-3300.0,,,,,,,
4342,332838418,"$775,000",775000.0,764310.0,2947.0,96000.0,3.0,3.0,3950.0,98010.0,2.25,39.963333,-104.52848,80643,Keenesburg,CO,39200 E 148th Ct Keenesburg CO 80643,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/39200-E-148th-Ct-Keenesburg-CO-80643/332838418_zpid/,36.4572415694018,Worst,196.20253164556962,7.907356392204877,94060.0,1316.6666666666667,1316.6666666666667,658.3333333333334,24.8126582278481,-10690.0,,,,,,,
4343,14094161,"$695,000",695000.0,,,286197.0,5.0,2.0,1600.0,148104.0,3.4,40.071613,-104.63728,80642,Weld,CO,1190 5th Ave Weld CO 80642,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/1190-5th-Ave-Weld-CO-80642/14094161_zpid/,32.37955044291286,Worst,434.375,4.692648409225949,146504.0,320.0,800.0,228.57142857142858,92.565,,,,,,,,
4344,2069662890,"$525,000",525000.0,,,,,,,3171168.0,72.8,40.05842,-104.51132,80643,Keenesburg,CO,LOT County Road 10 B Keenesburg CO 80643,FOR_SALE,Lot / Land for sale,LOT,False,False,-1,https://zillow.com/homedetails/LOT-County-Road-10-B-Keenesburg-CO-80643/2069662890_zpid/,38.485987067272795,Worst,,,,,,,,,,,,,,,
4345,2061450545,"$279,900",279900.0,,,,,,,1766357.9999999998,40.55,40.00063,-104.45225,80643,Keenesburg,CO,2 County Road 65 Keenesburg CO 80643,FOR_SALE,Lot / Land for sale,LOT,False,False,-1,https://zillow.com/homedetails/2-County-Road-65-Keenesburg-CO-80643/2061450545_zpid/,40.76331685205469,Worst,,,,,,,,,,,,,,,
4346,2061510837,"$1,600,000",1600000.0,,,,,,,8311683.600000001,190.81,40.01507,-104.58294,80642,Hudson,CO,25341 County Road 4 Hudson CO 80642,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/25341-County-Road-4-Hudson-CO-80642/2061510837_zpid/,34.115103419315865,Worst,,,,,,,,,,,,,,,
4347,14085628,"$875,000",875000.0,863409.0,3861.0,79598.0,4.0,2.0,1980.0,614631.6,14.11,40.21921,-104.603455,80645,La Salle,CO,15077 County Road 49 La Salle CO 80645,FOR_SALE,Home for sale,MANUFACTURED,False,False,-1,https://zillow.com/homedetails/15077-County-Road-49-La-Salle-CO-80645/14085628_zpid/,38.516244530328215,Worst,441.9191919191919,1.4236170089530054,612651.6,495.0,990.0,330.0,310.42,-11591.0,,,,,,,
4348,2061600585,"$699,500",699500.0,,,,,,,265280.39999999997,6.09,40.109303,-104.56217,80643,Keenesburg,CO,26366 Interstate Highway 76 Frontage Rd Keenesburg CO 80643,FOR_SALE,Lot / Land for sale,LOT,False,False,-1,https://zillow.com/homedetails/26366-Interstate-Highway-76-Frontage-Rd-Keenesburg-CO-80643/2061600585_zpid/,37.00553788236769,Worst,,,,,,,,,,,,,,,
4349,2072808306,"$815,000",815000.0,,,,5.0,4.0,3316.0,110642.40000000001,2.54,40.24132,-104.680855,80651,Platteville,CO,16502 Essex Rd N Platteville CO 80651,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/16502-Essex-Rd-N-Platteville-CO-80651/2072808306_zpid/,36.089093023973035,Worst,245.77804583835947,7.366073042522577,107326.40000000001,663.2,829.0,368.44444444444446,33.36622436670688,,,,,,,,
4350,246633013,"$425,000",425000.0,415577.0,2497.0,268492.0,4.0,2.0,2026.0,10018.8,0.22999999999999998,40.066383,-104.64441,80642,Hudson,CO,25 Cedar St Hudson CO 80642,FOR_SALE,Home for sale,MANUFACTURED,False,False,-1,https://zillow.com/homedetails/25-Cedar-St-Hudson-CO-80642/246633013_zpid/,31.904832938459215,Worst,209.77295162882527,42.420249930131355,7992.799999999999,506.5,1013.0,337.6666666666667,4.945113524185587,-9423.0,,,,,,,
4351,2061710907,"$260,000",260000.0,,,,,,,1524600.0,35.0,40.000824,-104.43337,80643,Keenesburg,CO,1 County Road 67 Keenesburg CO 80643,FOR_SALE,Lot / Land for sale,LOT,False,False,-1,https://zillow.com/homedetails/1-County-Road-67-Keenesburg-CO-80643/2061710907_zpid/,41.754702369904976,Worst,,,,,,,,,,,,,,,
4352,68065707,"$130,000",130000.0,,,15956.0,3.0,2.0,1315.0,,,40.068913,-104.64831,80642,Hudson,CO,218 Grape St SPACE 4 Hudson CO 80642,FOR_SALE,Home for sale,MANUFACTURED,False,False,-1,https://zillow.com/homedetails/218-Grape-St-SPACE-4-Hudson-CO-80642/68065707_zpid/,31.767486935703488,Worst,,,,,,,,,,,,,,,
4353,2086393968,"$849,900",849900.0,834419.0,3764.0,,4.0,4.0,4507.0,96703.20000000001,2.22,40.2361,-104.67494,80651,Platteville,CO,16475 Essex Rd S Platteville CO 80651,FOR_SALE,New construction,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/16475-Essex-Rd-S-Platteville-CO-80651/2086393968_zpid/,36.11183468370369,Worst,188.57333037497227,8.78874742511106,92196.20000000001,1126.75,1126.75,563.375,21.456223652096742,-15481.0,,,,,,,
4354,333553524,"$410,000",410000.0,402711.0,1900.0,294920.0,3.0,2.0,1320.0,5000.0,0.1147842056932966,40.11577,-104.514595,80643,Keenesburg,CO,409 Thomas Ave Keenesburg CO 80643,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/409-Thomas-Ave-Keenesburg-CO-80643/333553524_zpid/,39.51511787903498,Worst,310.6060606060606,82.0,3680.0,440.0,660.0,264.0,3.787878787878788,-7289.0,,,,,,,
4355,299920154,"$230,000",230000.0,,,70492.0,,,,93654.0,2.15,40.235508,-104.67977,80651,Platteville,CO,16486 Burghley Ct Platteville CO 80651,FOR_SALE,Lot / Land for sale,LOT,False,False,-1,https://zillow.com/homedetails/16486-Burghley-Ct-Platteville-CO-80651/299920154_zpid/,35.885565152955145,Worst,,,,,,,,,,,,,,,
